Location,Date_Time,Date,Hour,Month,Hour.deci,Win.speed,Wind_Direction,Temperature,Rain_Actual,Bat_Occurrence
SM4-A,9/30/2023 21:00,30/09/2023,21:00,9,21,0.37,331,27.54,0,23
SM4-A,9/30/2023 22:00,30/09/2023,22:00,9,22,0.3,331,27.7,0,18
SM4-A,9/30/2023 23:00,30/09/2023,23:00,9,23,0.18,331,27.79,0,9
SM4-A,10/1/2023 0:00,1/10/2023,0:00,10,0,0.45,331,27.89,0,7
SM4-A,10/1/2023 1:00,1/10/2023,1:00,10,1,0.35,331,27.44,0,2
SM4-A,10/1/2023 2:00,1/10/2023,2:00,10,2,0.45,331,27.54,0,3
SM4-A,10/1/2023 3:00,1/10/2023,3:00,10,3,0.25,331,27.44,0,7
SM4-A,10/1/2023 4:00,1/10/2023,4:00,10,4,0.22,331,27.29,0,17
SM4-A,10/1/2023 5:00,1/10/2023,5:00,10,5,0.12,234.62,27.47,0,5
SM4-A,10/1/2023 17:00,1/10/2023,17:00,10,17,1.7,143.09,27.75,0,29
SM4-A,10/1/2023 18:00,1/10/2023,18:00,10,18,1.57,210,27.73,0.2,72
SM4-A,10/1/2023 19:00,1/10/2023,19:00,10,19,2.41,195.9,27.86,0,58
SM4-A,10/1/2023 20:00,1/10/2023,20:00,10,20,3.72,164.2,28.59,0,17
SM4-A,10/1/2023 21:00,1/10/2023,21:00,10,21,3.61,183.17,28.93,0,15
SM4-A,10/1/2023 22:00,1/10/2023,22:00,10,22,1.72,209.22,28.21,0,6
SM4-A,10/1/2023 23:00,1/10/2023,23:00,10,23,0.35,208,27.72,0,1
SM4-A,10/2/2023 0:00,2/10/2023,0:00,10,0,0.38,208,27.61,0,1
SM4-A,10/2/2023 1:00,2/10/2023,1:00,10,1,0.44,208,27.46,0,8
SM4-A,10/2/2023 2:00,2/10/2023,2:00,10,2,0.03,208,27.19,0,9
SM4-A,10/2/2023 3:00,2/10/2023,3:00,10,3,0.03,208,27,0,12
SM4-A,10/2/2023 4:00,2/10/2023,4:00,10,4,0.26,208,26.91,0,19
SM4-A,10/2/2023 5:00,2/10/2023,5:00,10,5,1.06,111.6,27.29,0,12
SM4-A,10/2/2023 17:00,2/10/2023,17:00,10,17,1.24,54.22,27.13,0,41
SM4-A,10/2/2023 18:00,2/10/2023,18:00,10,18,0.64,147,27.4,0,115
SM4-A,10/2/2023 19:00,2/10/2023,19:00,10,19,2.14,155.87,27.87,0,126
SM4-A,10/2/2023 20:00,2/10/2023,20:00,10,20,4.41,169.37,28.14,0,23
SM4-A,10/2/2023 21:00,2/10/2023,21:00,10,21,3.21,169.12,28.38,0,10
SM4-A,10/2/2023 22:00,2/10/2023,22:00,10,22,1.01,164,28.26,0,10
SM4-A,10/2/2023 23:00,2/10/2023,23:00,10,23,1.18,164.33,28.35,0,4
SM4-A,10/3/2023 0:00,3/10/2023,0:00,10,0,3.62,173.83,28.05,0,3
SM4-A,10/3/2023 1:00,3/10/2023,1:00,10,1,4.82,166.38,28.13,0,4
SM4-A,10/3/2023 2:00,3/10/2023,2:00,10,2,4.14,171.73,28.54,0,1
SM4-A,10/3/2023 3:00,3/10/2023,3:00,10,3,2.8,170.36,28.53,0,2
SM4-A,10/3/2023 4:00,3/10/2023,4:00,10,4,0.42,160,28.16,0,25
SM4-A,10/3/2023 5:00,3/10/2023,5:00,10,5,0.34,256.33,28.48,0,2
SM4-A,10/3/2023 17:00,3/10/2023,17:00,10,17,9.14,167.54,28.38,0,7
SM4-A,10/3/2023 18:00,3/10/2023,18:00,10,18,8.72,177.07,28.12,0,20
SM4-A,10/3/2023 19:00,3/10/2023,19:00,10,19,5.5,179.09,28.19,0,17
SM4-A,10/3/2023 20:00,3/10/2023,20:00,10,20,4.31,175.55,28.72,0,5
SM4-A,10/3/2023 21:00,3/10/2023,21:00,10,21,5.32,171.27,29.17,0,8
SM4-A,10/3/2023 22:00,3/10/2023,22:00,10,22,4.98,170.01,29.01,0,5
SM4-A,10/3/2023 23:00,3/10/2023,23:00,10,23,6.43,171.1,28.37,0,3
SM4-A,10/4/2023 1:00,4/10/2023,1:00,10,1,5.58,173.62,27.2,0,1
SM4-A,10/4/2023 2:00,4/10/2023,2:00,10,2,4.54,173.87,27.63,0,2
SM4-A,10/4/2023 4:00,4/10/2023,4:00,10,4,4.88,180.59,28.05,0,20
SM4-A,10/4/2023 5:00,4/10/2023,5:00,10,5,5.33,172.89,27.48,0,4
SM4-A,10/4/2023 17:00,4/10/2023,17:00,10,17,8.96,172.07,28.99,0,4
SM4-A,10/4/2023 18:00,4/10/2023,18:00,10,18,8.99,176.69,28.69,0,17
SM4-A,10/4/2023 19:00,4/10/2023,19:00,10,19,7.18,177.51,28.56,0,12
SM4-A,10/4/2023 20:00,4/10/2023,20:00,10,20,5.85,168.09,28.8,0,7
SM4-A,10/4/2023 21:00,4/10/2023,21:00,10,21,5.26,170.03,28.38,0,1
SM4-A,10/4/2023 22:00,4/10/2023,22:00,10,22,4.01,187.21,29.3,0,6
SM4-A,10/4/2023 23:00,4/10/2023,23:00,10,23,5.08,180.91,29.56,0,5
SM4-A,10/5/2023 0:00,5/10/2023,0:00,10,0,5.55,173.33,28.44,0,1
SM4-A,10/5/2023 1:00,5/10/2023,1:00,10,1,4.68,182.74,29.15,0,2
SM4-A,10/5/2023 2:00,5/10/2023,2:00,10,2,4.73,179.87,29.62,0,3
SM4-A,10/5/2023 3:00,5/10/2023,3:00,10,3,4.5,180.33,29.75,0,1
SM4-A,10/5/2023 4:00,5/10/2023,4:00,10,4,4.77,178.96,29.61,0,3
SM4-A,10/5/2023 5:00,5/10/2023,5:00,10,5,4.7,179.22,29.01,0,3
SM4-A,10/5/2023 17:00,5/10/2023,17:00,10,17,8.01,170.62,29.21,0,4
SM4-A,10/5/2023 18:00,5/10/2023,18:00,10,18,7.57,172.83,28.88,0,18
SM4-A,10/5/2023 19:00,5/10/2023,19:00,10,19,5.32,173.79,28.92,0,26
SM4-A,10/5/2023 20:00,5/10/2023,20:00,10,20,NA,NA,NA,0,2
SM4-A,10/5/2023 21:00,5/10/2023,21:00,10,21,NA,NA,NA,0,9
SM4-A,10/5/2023 22:00,5/10/2023,22:00,10,22,NA,NA,NA,0,3
SM4-A,10/5/2023 23:00,5/10/2023,23:00,10,23,NA,NA,NA,0,3
SM4-A,10/6/2023 1:00,6/10/2023,1:00,10,1,NA,NA,NA,0,3
SM4-A,10/6/2023 2:00,6/10/2023,2:00,10,2,NA,NA,NA,0,7
SM4-A,10/6/2023 3:00,6/10/2023,3:00,10,3,NA,NA,NA,0,4
SM4-A,10/6/2023 4:00,6/10/2023,4:00,10,4,NA,NA,NA,0,22
SM4-A,10/6/2023 5:00,6/10/2023,5:00,10,5,NA,NA,NA,0,4
SM4-A,10/6/2023 17:00,6/10/2023,17:00,10,17,3.58,176.63,28.78,0.1,49
SM4-A,10/6/2023 18:00,6/10/2023,18:00,10,18,1.53,148.87,28.49,0.1,101
SM4-A,10/6/2023 19:00,6/10/2023,19:00,10,19,3.67,183.25,28.98,0,105
SM4-A,10/6/2023 20:00,6/10/2023,20:00,10,20,2.5,175.88,29.44,0,47
SM4-A,10/6/2023 21:00,6/10/2023,21:00,10,21,1.59,178.66,29.25,0,18
SM4-A,10/6/2023 22:00,6/10/2023,22:00,10,22,3.61,170.76,29.44,0,12
SM4-A,10/6/2023 23:00,6/10/2023,23:00,10,23,2.26,164.79,29.76,0,15
SM4-A,10/7/2023 0:00,7/10/2023,0:00,10,0,0.8,160,28.98,0,14
SM4-A,10/7/2023 1:00,7/10/2023,1:00,10,1,0.71,160,28.85,0,9
SM4-A,10/7/2023 2:00,7/10/2023,2:00,10,2,0.22,160,28.66,0,7
SM4-A,10/7/2023 3:00,7/10/2023,3:00,10,3,0.04,160,28.3,0.3,43
SM4-A,10/7/2023 4:00,7/10/2023,4:00,10,4,3.38,163.29,28.07,0.1,12
SM4-A,10/7/2023 5:00,7/10/2023,5:00,10,5,3.71,170.9,27.54,0.1,4
SM4-A,10/7/2023 17:00,7/10/2023,17:00,10,17,6.34,169.12,29.31,0,6
SM4-A,10/7/2023 18:00,7/10/2023,18:00,10,18,5.55,166.19,29.23,0,14
SM4-A,10/7/2023 19:00,7/10/2023,19:00,10,19,5.34,166.35,29.07,0,11
SM4-A,10/7/2023 20:00,7/10/2023,20:00,10,20,4.86,161.44,29.53,0,9
SM4-A,10/7/2023 21:00,7/10/2023,21:00,10,21,2.28,190.59,29.91,0,13
SM4-A,10/7/2023 22:00,7/10/2023,22:00,10,22,0.61,224.17,29.26,0,38
SM4-A,10/7/2023 23:00,7/10/2023,23:00,10,23,0.63,230,29.13,0,20
SM4-A,10/8/2023 0:00,8/10/2023,0:00,10,0,0.33,230,28.81,0,11
SM4-A,10/8/2023 1:00,8/10/2023,1:00,10,1,0.09,230,28.35,0,12
SM4-A,10/8/2023 2:00,8/10/2023,2:00,10,2,0.19,230,28.26,0,5
SM4-A,10/8/2023 3:00,8/10/2023,3:00,10,3,0.79,230,28.17,0,7
SM4-A,10/8/2023 4:00,8/10/2023,4:00,10,4,1.9,273.99,27.99,0,10
SM4-A,10/8/2023 5:00,8/10/2023,5:00,10,5,1.73,289.01,28.35,0,17
SM4-A,10/8/2023 18:00,8/10/2023,18:00,10,18,0.95,341,26.71,0,8
SM4-A,10/8/2023 19:00,8/10/2023,19:00,10,19,0.37,341,27.09,0,5
SM4-A,10/8/2023 20:00,8/10/2023,20:00,10,20,0.97,277.53,27.42,0,11
SM4-A,10/8/2023 21:00,8/10/2023,21:00,10,21,0.93,241.12,27.95,0,22
SM4-A,10/8/2023 22:00,8/10/2023,22:00,10,22,0.47,288,27.33,0,6
SM4-A,10/8/2023 23:00,8/10/2023,23:00,10,23,0.55,240.07,27.46,0,8
SM4-A,10/9/2023 0:00,9/10/2023,0:00,10,0,0.12,226,27.36,0,10
SM4-A,10/9/2023 1:00,9/10/2023,1:00,10,1,1.28,277.88,27.33,0.4,4
SM4-A,10/9/2023 2:00,9/10/2023,2:00,10,2,1.51,327.37,27.07,0,2
SM4-A,10/9/2023 3:00,9/10/2023,3:00,10,3,1.35,14.67,27.08,0,2
SM4-A,10/9/2023 4:00,9/10/2023,4:00,10,4,0.27,17,26.9,0,21
SM4-A,10/9/2023 5:00,9/10/2023,5:00,10,5,0.31,280.58,27.56,0,16
SM4-A,10/9/2023 17:00,9/10/2023,17:00,10,17,3.7,82.51,29.62,0,49
SM4-A,10/9/2023 18:00,9/10/2023,18:00,10,18,1.55,70.37,29.45,0,27
SM4-A,10/9/2023 19:00,9/10/2023,19:00,10,19,2.09,66.23,29.83,0,27
SM4-A,10/9/2023 20:00,9/10/2023,20:00,10,20,1.42,51.43,29.59,0,34
SM4-A,10/9/2023 21:00,9/10/2023,21:00,10,21,1.49,15.84,29.26,0,17
SM4-A,10/9/2023 22:00,9/10/2023,22:00,10,22,1.53,20.76,29.02,0,14
SM4-A,10/9/2023 23:00,9/10/2023,23:00,10,23,1.9,19.24,28.81,0,24
SM4-A,10/10/2023 0:00,10/10/2023,0:00,10,0,2.07,6.94,28.66,0,9
SM4-A,10/10/2023 1:00,10/10/2023,1:00,10,1,2.43,347.98,28.14,0,11
SM4-A,10/10/2023 2:00,10/10/2023,2:00,10,2,2.19,9.66,28.17,0,24
SM4-A,10/10/2023 3:00,10/10/2023,3:00,10,3,1.64,354.81,27.77,0,24
SM4-A,10/10/2023 4:00,10/10/2023,4:00,10,4,1.47,347.99,27.68,0,43
SM4-A,10/10/2023 5:00,10/10/2023,5:00,10,5,0.26,85.43,27.36,0,18
SM4-A,10/13/2023 17:00,13/10/2023,17:00,10,17,3.41,279.5,28.11,0,48
SM4-A,10/13/2023 18:00,13/10/2023,18:00,10,18,3.79,289.16,28.05,0.8,38
SM4-A,10/13/2023 19:00,13/10/2023,19:00,10,19,3.1,339.42,27.97,0.1,9
SM4-A,10/13/2023 20:00,13/10/2023,20:00,10,20,3.98,5.63,27.68,0.1,14
SM4-A,10/13/2023 21:00,13/10/2023,21:00,10,21,0.98,349.95,26.71,0.1,18
SM4-A,10/13/2023 22:00,13/10/2023,22:00,10,22,0.27,349,26.84,0.7,11
SM4-A,10/13/2023 23:00,13/10/2023,23:00,10,23,0.38,349,26.84,0,12
SM4-A,10/14/2023 0:00,14/10/2023,0:00,10,0,0.06,349,27.01,0,5
SM4-A,10/14/2023 1:00,14/10/2023,1:00,10,1,0.71,347.7,27.03,0,1
SM4-A,10/14/2023 2:00,14/10/2023,2:00,10,2,1.03,340.97,26.59,0,2
SM4-A,10/14/2023 3:00,14/10/2023,3:00,10,3,0.24,343,26.54,0,1
SM4-A,10/14/2023 4:00,14/10/2023,4:00,10,4,1.12,343,27.29,0,27
SM4-A,10/14/2023 5:00,14/10/2023,5:00,10,5,0.88,246.54,27.25,0,7
SM4-A,10/14/2023 17:00,14/10/2023,17:00,10,17,3.26,176,28.35,0.1,11
SM4-A,10/14/2023 18:00,14/10/2023,18:00,10,18,0.92,157.69,27.69,4.7,15
SM4-A,10/14/2023 19:00,14/10/2023,19:00,10,19,1.31,123.84,28.06,0,40
SM4-A,10/14/2023 20:00,14/10/2023,20:00,10,20,3,13.47,27.94,0.2,6
SM4-A,10/14/2023 21:00,14/10/2023,21:00,10,21,2.91,341.55,27.62,3.8,1
SM4-A,10/14/2023 22:00,14/10/2023,22:00,10,22,2.48,6.93,27.21,13.2,5
SM4-A,10/14/2023 23:00,14/10/2023,23:00,10,23,0.55,352,26.85,0,2
SM4-A,10/15/2023 0:00,15/10/2023,0:00,10,0,0.11,352,26.85,0,6
SM4-A,10/15/2023 1:00,15/10/2023,1:00,10,1,0.99,0,26.82,0.9,1
SM4-A,10/15/2023 2:00,15/10/2023,2:00,10,2,0.31,20,27.13,0.5,1
SM4-A,10/15/2023 3:00,15/10/2023,3:00,10,3,0.07,20,26.78,0,4
SM4-A,10/15/2023 4:00,15/10/2023,4:00,10,4,0.22,20,26.86,0,5
SM4-A,10/15/2023 5:00,15/10/2023,5:00,10,5,1.36,118.46,27.17,0,2
SM4-A,10/15/2023 22:00,15/10/2023,22:00,10,22,0.21,334,26.99,1.3,6
SM4-A,10/15/2023 23:00,15/10/2023,23:00,10,23,0.35,334,26.32,0.3,1
SM4-A,10/16/2023 4:00,16/10/2023,4:00,10,4,1.26,166.86,27.28,0,2
SM4-A,10/16/2023 17:00,16/10/2023,17:00,10,17,6.44,171.98,28.15,0,8
SM4-A,10/16/2023 18:00,16/10/2023,18:00,10,18,4.65,164.03,28.7,0,33
SM4-A,10/16/2023 19:00,16/10/2023,19:00,10,19,5.69,173.66,28.56,0,7
SM4-A,10/16/2023 20:00,16/10/2023,20:00,10,20,4.54,173.86,28.41,0,9
SM4-A,10/16/2023 21:00,16/10/2023,21:00,10,21,4.75,176.84,28.81,0,13
SM4-A,10/16/2023 22:00,16/10/2023,22:00,10,22,3.92,183.83,28.95,0,13
SM4-A,10/16/2023 23:00,16/10/2023,23:00,10,23,0.93,175,28.61,0,30
SM4-A,10/17/2023 0:00,17/10/2023,0:00,10,0,0.49,175,28.27,0,23
SM4-A,10/17/2023 1:00,17/10/2023,1:00,10,1,0.22,175,28.26,0,11
SM4-A,10/17/2023 2:00,17/10/2023,2:00,10,2,0.33,175,28.23,0,16
SM4-A,10/17/2023 3:00,17/10/2023,3:00,10,3,0.22,175,27.77,0,55
SM4-A,10/17/2023 4:00,17/10/2023,4:00,10,4,1.1,171.97,27.55,0,61
SM4-A,10/17/2023 5:00,17/10/2023,5:00,10,5,1.5,193.69,27.45,0,9
SM4-A,10/17/2023 17:00,17/10/2023,17:00,10,17,6.46,200.4,29.27,0,6
SM4-A,10/17/2023 18:00,17/10/2023,18:00,10,18,5.23,215.85,29.59,0.2,22
SM4-A,10/17/2023 19:00,17/10/2023,19:00,10,19,3.57,222.94,29.66,0,36
SM4-A,10/17/2023 20:00,17/10/2023,20:00,10,20,1.34,188.52,29.8,0,27
SM4-A,10/17/2023 21:00,17/10/2023,21:00,10,21,2.79,222.98,29.68,0,12
SM4-A,10/17/2023 22:00,17/10/2023,22:00,10,22,5.2,192.52,29.98,0,22
SM4-A,10/18/2023 1:00,18/10/2023,1:00,10,1,4.38,174.2,28.65,0,6
SM4-A,10/18/2023 2:00,18/10/2023,2:00,10,2,5.18,178.4,29.15,0,8
SM4-A,10/18/2023 3:00,18/10/2023,3:00,10,3,6.07,164.79,28.01,0,1
SM4-A,10/18/2023 4:00,18/10/2023,4:00,10,4,5.77,171.5,27.69,0,6
SM4-A,10/18/2023 5:00,18/10/2023,5:00,10,5,4.3,177,27.57,0,3
SM4-A,10/18/2023 17:00,18/10/2023,17:00,10,17,7.44,165.5,28.93,0,4
SM4-A,10/18/2023 18:00,18/10/2023,18:00,10,18,7.34,175.21,28.77,0,11
SM4-A,10/18/2023 19:00,18/10/2023,19:00,10,19,4.17,189.71,29.11,0,34
SM4-A,10/18/2023 20:00,18/10/2023,20:00,10,20,7.18,172.57,28.77,0,2
SM4-A,10/18/2023 21:00,18/10/2023,21:00,10,21,4.68,172.38,29.11,0,28
SM4-A,10/18/2023 22:00,18/10/2023,22:00,10,22,3.13,178.05,29.85,0,22
SM4-A,10/18/2023 23:00,18/10/2023,23:00,10,23,1.72,159.48,29.28,0,36
SM4-A,10/19/2023 0:00,19/10/2023,0:00,10,0,1.78,187.57,29.29,0,40
SM4-A,10/19/2023 1:00,19/10/2023,1:00,10,1,0.74,312,28.45,0,36
SM4-A,10/19/2023 2:00,19/10/2023,2:00,10,2,0.6,312,28.05,0,20
SM4-A,10/19/2023 3:00,19/10/2023,3:00,10,3,0.18,312,27.69,0,41
SM4-A,10/19/2023 4:00,19/10/2023,4:00,10,4,0.02,312,27.64,0,23
SM4-A,10/19/2023 5:00,19/10/2023,5:00,10,5,1.2,215.74,28.07,0,8
SM4-A,10/19/2023 17:00,19/10/2023,17:00,10,17,5.45,166.25,29.09,0,2
SM4-A,10/19/2023 18:00,19/10/2023,18:00,10,18,5.26,168.15,28.89,0,7
SM4-A,10/19/2023 19:00,19/10/2023,19:00,10,19,4.56,168.47,29.49,0,12
SM4-A,10/19/2023 20:00,19/10/2023,20:00,10,20,3.16,179.93,29.93,0,15
SM4-A,10/19/2023 21:00,19/10/2023,21:00,10,21,1.09,213.1,29.5,0,16
SM4-A,10/19/2023 22:00,19/10/2023,22:00,10,22,0.58,214,29.16,0,17
SM4-A,10/19/2023 23:00,19/10/2023,23:00,10,23,0.76,270.23,28.86,0,42
SM4-A,10/20/2023 0:00,20/10/2023,0:00,10,0,2.03,280.24,28.38,0,4
SM4-A,10/20/2023 1:00,20/10/2023,1:00,10,1,1.83,346,28.02,3.1,28
SM4-A,10/20/2023 2:00,20/10/2023,2:00,10,2,0.58,347.08,27.37,0.3,39
SM4-A,10/20/2023 3:00,20/10/2023,3:00,10,3,0.06,343,27.25,0,30
SM4-A,10/20/2023 4:00,20/10/2023,4:00,10,4,0.41,343,27.04,0,31
SM4-A,10/20/2023 5:00,20/10/2023,5:00,10,5,0.24,246.54,27.47,0,14
SM4-A,10/20/2023 17:00,20/10/2023,17:00,10,17,4.41,59.98,29.14,0,11
SM4-A,10/20/2023 18:00,20/10/2023,18:00,10,18,4.75,55.62,29.27,0,32
SM4-A,10/20/2023 19:00,20/10/2023,19:00,10,19,2.9,36.98,29.43,0,29
SM4-A,10/20/2023 20:00,20/10/2023,20:00,10,20,2.69,355.97,29.27,0,24
SM4-A,10/20/2023 21:00,20/10/2023,21:00,10,21,3.35,9.14,29.12,0,32
SM4-A,10/20/2023 22:00,20/10/2023,22:00,10,22,4.51,15.34,29.07,0,16
SM4-A,10/20/2023 23:00,20/10/2023,23:00,10,23,4.42,8.11,28.91,0,13
SM4-A,10/21/2023 0:00,21/10/2023,0:00,10,0,4.08,3.58,28.93,0,44
SM4-A,10/21/2023 1:00,21/10/2023,1:00,10,1,4.24,0.39,29,0,4
SM4-A,10/21/2023 2:00,21/10/2023,2:00,10,2,4.24,357.03,28.75,0,15
SM4-A,10/21/2023 3:00,21/10/2023,3:00,10,3,3.48,359.69,28.55,0,24
SM4-A,10/21/2023 4:00,21/10/2023,4:00,10,4,2.89,359.61,28.29,0,22
SM4-A,10/21/2023 5:00,21/10/2023,5:00,10,5,2.62,358.31,27.22,0,4
SM4-A,10/21/2023 17:00,21/10/2023,17:00,10,17,6.82,23.31,27.89,0,12
SM4-A,10/21/2023 18:00,21/10/2023,18:00,10,18,7.8,19.39,27.16,0,20
SM4-A,10/21/2023 19:00,21/10/2023,19:00,10,19,9.05,29.73,27.41,0,18
SM4-A,10/21/2023 20:00,21/10/2023,20:00,10,20,7.08,19.05,27.26,0,5
SM4-A,10/21/2023 21:00,21/10/2023,21:00,10,21,5.22,13.11,26.99,0,11
SM4-A,10/21/2023 22:00,21/10/2023,22:00,10,22,4.75,21.88,27.44,0,28
SM4-A,10/21/2023 23:00,21/10/2023,23:00,10,23,5.24,7.31,27.16,0,3
SM4-A,10/22/2023 0:00,22/10/2023,0:00,10,0,3.13,355.9,27.2,0,22
SM4-A,10/22/2023 1:00,22/10/2023,1:00,10,1,2.92,15.91,26.88,0,36
SM4-A,10/22/2023 2:00,22/10/2023,2:00,10,2,3.03,24.92,27.02,0,9
SM4-A,10/22/2023 3:00,22/10/2023,3:00,10,3,1.9,339.6,26.86,0,1
SM4-A,10/22/2023 4:00,22/10/2023,4:00,10,4,0.67,330,26.54,0,18
SM4-A,10/22/2023 5:00,22/10/2023,5:00,10,5,0.44,233.6,27.38,0,10
SM4-A,10/22/2023 17:00,22/10/2023,17:00,10,17,2.76,40.32,29.98,0,10
SM4-A,10/22/2023 18:00,22/10/2023,18:00,10,18,4.61,31.53,29.58,0,31
SM4-A,10/22/2023 19:00,22/10/2023,19:00,10,19,3.28,25.98,29.83,0,24
SM4-A,10/22/2023 20:00,22/10/2023,20:00,10,20,2,48.34,29.28,0,8
SM4-A,10/22/2023 21:00,22/10/2023,21:00,10,21,2.72,41.25,28.96,0,11
SM4-A,10/22/2023 22:00,22/10/2023,22:00,10,22,3.32,24.78,29.09,0,11
SM4-A,10/22/2023 23:00,22/10/2023,23:00,10,23,2.95,18.96,28.75,0,10
SM4-A,10/23/2023 0:00,23/10/2023,0:00,10,0,1.95,4.08,28.05,0,12
SM4-A,10/23/2023 1:00,23/10/2023,1:00,10,1,2.13,3.17,28,0,14
SM4-A,10/23/2023 2:00,23/10/2023,2:00,10,2,1.88,7.24,27.75,0,16
SM4-A,10/23/2023 3:00,23/10/2023,3:00,10,3,1.46,10.03,27.41,0,22
SM4-A,10/23/2023 4:00,23/10/2023,4:00,10,4,1.18,4,27.04,0,16
SM4-A,10/23/2023 5:00,23/10/2023,5:00,10,5,1.26,27.38,27.03,0,9
SM4-A,10/23/2023 17:00,23/10/2023,17:00,10,17,2.53,299.54,27.67,0,27
SM4-A,10/23/2023 18:00,23/10/2023,18:00,10,18,3.45,2.34,27.53,0,50
SM4-A,10/23/2023 19:00,23/10/2023,19:00,10,19,2.5,1.46,27.64,0,13
SM4-A,10/23/2023 20:00,23/10/2023,20:00,10,20,2.55,14.77,27.21,0,8
SM4-A,10/23/2023 21:00,23/10/2023,21:00,10,21,1.05,8,26.9,0,7
SM4-A,10/23/2023 22:00,23/10/2023,22:00,10,22,0.8,8,26.65,0,3
SM4-A,10/23/2023 23:00,23/10/2023,23:00,10,23,1.05,8,26.41,0,4
SM4-A,10/24/2023 0:00,24/10/2023,0:00,10,0,0.62,8,26.7,0,5
SM4-A,10/24/2023 1:00,24/10/2023,1:00,10,1,1.18,8,26.6,0,12
SM4-A,10/24/2023 2:00,24/10/2023,2:00,10,2,0.64,8,26.6,0,4
SM4-A,10/24/2023 3:00,24/10/2023,3:00,10,3,1.84,355.9,26.6,0,6
SM4-A,10/24/2023 4:00,24/10/2023,4:00,10,4,1.15,306.08,26.77,0,11
SM4-A,10/24/2023 5:00,24/10/2023,5:00,10,5,0.08,42.42,27.64,0,26
SM4-A,10/24/2023 17:00,24/10/2023,17:00,10,17,3.55,67.71,28.62,0,7
SM4-A,10/24/2023 18:00,24/10/2023,18:00,10,18,3.67,57.94,28.64,0,25
SM4-A,10/24/2023 19:00,24/10/2023,19:00,10,19,2.66,54.85,28.99,0,22
SM4-A,10/24/2023 20:00,24/10/2023,20:00,10,20,2.48,20.61,28.72,0,11
SM4-A,10/24/2023 21:00,24/10/2023,21:00,10,21,2.88,23.89,28.61,0,8
SM4-A,10/24/2023 22:00,24/10/2023,22:00,10,22,3.26,24.34,28.48,0,14
SM4-A,10/24/2023 23:00,24/10/2023,23:00,10,23,1.88,18.89,27.92,0,7
SM4-A,10/25/2023 0:00,25/10/2023,0:00,10,0,0.52,16,27.3,0,1
SM4-A,10/25/2023 1:00,25/10/2023,1:00,10,1,0.4,16,27.12,0,6
SM4-A,10/25/2023 2:00,25/10/2023,2:00,10,2,0.82,16,26.98,0,5
SM4-A,10/25/2023 3:00,25/10/2023,3:00,10,3,0.82,16,26.91,0,9
SM4-A,10/25/2023 4:00,25/10/2023,4:00,10,4,1.97,22.9,26.95,0,26
SM4-A,10/25/2023 5:00,25/10/2023,5:00,10,5,2.32,46.52,26.67,0,31
SM4-A,10/25/2023 17:00,25/10/2023,17:00,10,17,2.65,127.88,28.95,0,17
SM4-A,10/25/2023 18:00,25/10/2023,18:00,10,18,1.79,104.7,28.76,0,16
SM4-A,10/25/2023 19:00,25/10/2023,19:00,10,19,0.58,93,29.06,0,12
SM4-A,10/25/2023 20:00,25/10/2023,20:00,10,20,0.52,93,28.84,0,6
SM4-A,10/25/2023 21:00,25/10/2023,21:00,10,21,0.34,93,28.8,0,21
SM4-A,10/25/2023 22:00,25/10/2023,22:00,10,22,0.22,93,28.94,0,4
SM4-A,10/25/2023 23:00,25/10/2023,23:00,10,23,0.67,93,28.88,0,8
SM4-A,10/26/2023 0:00,26/10/2023,0:00,10,0,0.64,93,28.77,0,8
SM4-A,10/26/2023 1:00,26/10/2023,1:00,10,1,1.33,88.76,28.19,0,12
SM4-A,10/26/2023 2:00,26/10/2023,2:00,10,2,2.01,322.53,27.56,0,45
SM4-A,10/26/2023 3:00,26/10/2023,3:00,10,3,1.73,11.05,27.34,0,10
SM4-A,10/26/2023 4:00,26/10/2023,4:00,10,4,0.86,22,26.71,0,21
SM4-A,10/26/2023 5:00,26/10/2023,5:00,10,5,0.42,118.42,27.21,0,18
SM4-A,10/26/2023 17:00,26/10/2023,17:00,10,17,3.95,81.69,28.59,0,8
SM4-A,10/26/2023 18:00,26/10/2023,18:00,10,18,3.4,73.9,28.86,0,24
SM4-A,10/26/2023 19:00,26/10/2023,19:00,10,19,1.84,82.23,29.23,0,12
SM4-A,10/26/2023 20:00,26/10/2023,20:00,10,20,1.12,87,29.29,0,8
SM4-A,10/26/2023 21:00,26/10/2023,21:00,10,21,1.58,304.47,28.55,0,2
SM4-A,10/26/2023 22:00,26/10/2023,22:00,10,22,1.72,279.25,28.29,0,7
SM4-A,10/26/2023 23:00,26/10/2023,23:00,10,23,1.72,322.58,28.24,0,5
SM4-A,10/27/2023 1:00,27/10/2023,1:00,10,1,0.28,353,27.21,0,4
SM4-A,10/27/2023 2:00,27/10/2023,2:00,10,2,0.09,353,27.14,0,3
SM4-A,10/27/2023 3:00,27/10/2023,3:00,10,3,0.27,353,26.76,0,7
SM4-A,10/27/2023 4:00,27/10/2023,4:00,10,4,1.21,353,26.67,0,41
SM4-A,10/27/2023 5:00,27/10/2023,5:00,10,5,2.4,287.63,25.99,0,6
SM4-A,10/27/2023 17:00,27/10/2023,17:00,10,17,3.81,70.96,29.01,0,11
SM4-A,10/27/2023 18:00,27/10/2023,18:00,10,18,3.67,62.88,28.98,0,20
